brand,model,network_technology,2G_bands,3G_bands,4G_bands,network_speed,GPRS,EDGE,announced,status,dimentions,weight_g,weight_oz,SIM,display_type,display_resolution,display_size,OS,CPU,Chipset,GPU,memory_card,internal_memory,RAM,primary_camera,secondary_camera,loud_speaker,audio_jack,WLAN,bluetooth,GPS,NFC,radio,USB,sensors,battery,colors,approx_price_EUR,img_url,RAM_GB,battery_mAh,primary_camera_MP
LG,X mach,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 20(800)| 28(700)| 38(2600),HSPA 42.2/5.76 Mbps  LTE-A (3CA) Cat9 450/50 Mbps,Yes,Yes,2016  June,Available. Released 2016  September,149.1 x 76.5 x 8.9 mm (5.87 x 3.01 x 0.35 in),150,5.29,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.5 inches (~72.0% screen-to-body ratio),1440 x 2560 pixels (~538 ppi pixel density),Android 6.0.1 (Marshmallow),Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57),Qualcomm MSM8992 Snapdragon 808,Adreno 418,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,12.3 MP| f/2.0| autofocus| LED flash,8 MP| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| DLNA| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS,Yes,FM radio,microUSB 2.0,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass,Removable Li-Ion 3000 mAh battery,Titan| White,480,http://cdn2.gsmarena.com/vv/bigpic/lg-x-mach.jpg,3,3000,12
LG,G Pad X 8.0,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,LTE band 2(1900)| 3(1800)| 4(1700/2100)| 7(2600)| 12(700),HSPA  LTE,Yes,Yes,2016  June,Available. Released 2016  June,210.8 x 121.9 x 7.9 mm (8.30 x 4.80 x 0.31 in),309,10.9,Nano-SIM,IPS LCD capacitive touchscreen  16M colors,8.0 inches (~72.2% screen-to-body ratio),1200 x 1920 pixels (~283 ppi pixel density),Android 6.0.1 (Marshmallow),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Qualcomm MSM8939 Snapdragon 615,Adreno 405,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,5 MP| autofocus,5 MP,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS,Not Available,No,microUSB 2.0,Accelerometer| compass,Non-removable Li-Ion battery,White/Gold,220,http://cdn2.gsmarena.com/vv/bigpic/lg-g-pad-x-80.jpg,2,2600,5
LG,X power,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800) - K220,HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  May,Available. Released 2016  September,148.9 x 74.9 x 7.9 mm (5.86 x 2.95 x 0.31 in),139,4.9,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.3 inches (~69.4% screen-to-body ratio),720 x 1280 pixels (~277 ppi pixel density),Android 6.0.1 (Marshmallow),Quad-core 1.3 GHz Cortex-A53,Mediatek MT6735,Mali-T720,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,13 MP| f/2.2| autofocus| LED flash,5 MP| f/2.4| 1080p,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,4.1/4.2| A2DP| LE,Yes with A-GPS GLONASS,Not Available,FM radio,microUSB 2.0| USB On-The-Go,Accelerometer| proximity| compass,Non-removable Li-Ion 4100 mAh battery,Indigo| White| Gold,240,http://cdn2.gsmarena.com/vv/bigpic/lg-x-power.jpg,2,4100,13
LG,X style,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800),HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  May,Available. Released Exp. release 2016  September,144.8 x 71.4 x 6.9 mm (5.70 x 2.81 x 0.27 in),121,4.27,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~66.7% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 6.0.1 (Marshmallow),Quad-core 1.3 GHz Cortex-A7,Qualcomm MSM8909 Snapdragon 210,Adreno 304,microSD  up to 256 GB (dedicated slot),16 GB,1.5 GB RAM,8 MP| autofocus| LED flash,5 MP| 720p,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS,Not Available,FM radio,microUSB 2.0,Accelerometer| proximity| compass,Non-removable Li-Ion 2100 mAh battery,Black| White| Titan,200,http://cdn2.gsmarena.com/vv/bigpic/lg-x-style.jpg,1,2100,8
LG,Stylus 2 Plus,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - K535N,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 38(2600)| 39(1900)| 40(2300)| 41(2500) - K535N,HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Class 33,Class 33,2016  May,Available. Released 2016  July,155 x 79.6 x 7.4 mm (6.10 x 3.13 x 0.29 in),146,5.15,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.7 inches (~72.6% screen-to-body ratio),1080 x 1920 pixels,Android 6.0 (Marshmallow)| upgradable to 7.0 (Nougat),Octa-core 1.2 GHz Cortex-A53 or Octa-core 1.4 GHz Cortex-A53,Qualcomm MSM8937 Snapdragon 430,Adreno 505,microSD  up to 256 GB (dedicated slot),16/32 GB,2 GB RAM - K530| MS550,13 or 16 MP| f/2.2| autofocus| LED flash,5 or 8 MP| LED flash,Yes,Yes,Wi-Fi 802.11 b/g/n| WiFi Direct| hotspot,4.1/4.2| A2DP| LE,Yes with A-GPS GLONASS,Yes,FM radio,microUSB 2.0,Fingerprint (rear-mounted; region dependent)| accelerometer| proximity| compass,Removable Li-Ion 2900 or 3000 mAh battery,Titan| Gold| Brown,250,http://cdn2.gsmarena.com/vv/bigpic/lg-stylus-2-plus-.jpg,2,3000,13
LG,Stylo 2,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 ,CDMA2000 1xEV-DO ,LTE band 2(1900)| 4(1700/2100)| 5(850)| 12(700)| 25(1900)| 26(850)| 41(2500) - LS775,HSPA  LTE Cat4 150/50 Mbps  EV-DO Rev.A 3.1 Mbps,Yes,Yes,2016  April,Available. Released 2016  April,155 x 79.5 x 7.4 mm (6.10 x 3.13 x 0.29 in),144.6,5.11,Nano-SIM,IPS LCD capacitive touchscreen  16M colors,5.7 inches (~72.7% screen-to-body ratio),720 x 1280 pixels (~258 ppi pixel density),Android 6.0 (Marshmallow),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,13 MP| autofocus| LED flash,5 MP| 1080p@30fps,Yes,Yes,Wi-Fi 802.11 a/b/g/n| WiFi Direct| hotspot,4.1| A2DP,Yes with A-GPS,Not Available,No,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 3000 mAh battery,Black,150,http://cdn2.gsmarena.com/vv/bigpic/lg-stylo2-1.jpg,2,3000,13
LG,K5,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - X220,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800) - X220,HSPA 21.1/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  March,Available. Released 2016  June,145 x 71.6 x 8.9 mm (5.71 x 2.82 x 0.35 in),128,4.52,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~66.4% screen-to-body ratio),480 x 854 pixels (~196 ppi pixel density),Android 5.1.1 (Lollipop),Quad-core 1.3 GHz Cortex-A7,Mediatek MT6582,Mali-400MP2,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,5 MP| f/2.8| autofocus| LED flash,2 MP| f/2.8,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,4.0| A2DP| LE,Yes with A-GPS,Not Available,FM radio,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 1900 mAh battery,Gold| Silver| Titan,120,http://cdn2.gsmarena.com/vv/bigpic/lg-k5-.jpg,1,1900,5
LG,K3,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - K100,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800) - K100,HSPA 21.1/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  August,Available. Released 2016  September,133.8 x 67.7 x 9.4 mm (5.27 x 2.67 x 0.37 in),127,4.48,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,4.5 inches (~61.6% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),Android 6.0 (Marshmallow),Quad-core 1.1 GHz Cortex-A53,Mediatek MT6737M - K100,Mali-T720MP2,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,5 MP - K100; 5 MP| LED flash - LS450,VGA,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,4.1| A2DP| LE,Yes with A-GPS,Not Available,FM radio,microUSB 2.0,Accelerometer,Removable Li-Ion 1940 mAh battery,Black/Dark BLue,100,http://cdn2.gsmarena.com/vv/bigpic/lg-k3.jpg,1,1940,5
LG,G5 SE,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - H840,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 20(800)| 28(700)| 38(2600)| 40(2300) - H840,HSPA 42.2/5.76 Mbps  LTE Cat6 300/50 Mbps,Yes,Yes,2016  April,Available. Released 2016  June,149.4 x 73.9 x 7.3 mm (5.88 x 2.91 x 0.29 in),156,5.5,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.3 inches (~70.1% screen-to-body ratio),1440 x 2560 pixels (~554 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.0 (Nougat),Octa-core (4x1.8 GHz Cortex-A72 & 4x1.2 GHz Cortex-A53),Qualcomm MSM8976 Snapdragon 652,Adreno 510,microSD  up to 256 GB (dedicated slot),32 GB,3 GB RAM,Dual 16 MP (f/1.8) + 8 MP (f/2.4)| laser autofocus| OIS (3-axis)| LED flash,8 MP| f/2.0| 1080p@30fps,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE| aptX,Yes with A-GPS GLONASS,Yes,FM radio,2.0| Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer| color spectrum,Removable Li-Ion 2800 mAh battery,Silver| Titan| Gold,350,http://cdn2.gsmarena.com/vv/bigpic/lg-g5.jpg,3,2800,16
LG,G5,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - H850,LTE band 1(2100)| 2(1900)| 3(1800)| 4(1700/2100)| 5(850)| 7(2600)| 8(900)| 12(700)| 17(700)| 20(800)| 28(700)| 38(2600)| 40(2300) - H850,HSPA 42.2/5.76 Mbps  LTE-A Cat6 300/50 Mbps or LTE-A Cat9 (3CA) 450/50 Mbps  EV-DO Rev.A 3.1 Mbps,Yes,Yes,2016  February,Available. Released 2016  April,149.4 x 73.9 x 7.7 mm (5.88 x 2.91 x 0.30 in),159,5.61,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.3 inches (~70.1% screen-to-body ratio),1440 x 2560 pixels (~554 ppi pixel density),Android 6.0.1 (Marshmallow)| upgradable to 7.0 (Nougat),Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo),Qualcomm MSM8996 Snapdragon 820,Adreno 530,microSD  up to 256 GB (dedicated slot) - single SIM,32 GB,4 GB RAM,Dual 16 MP (29mm| f/1.8) + 8 MP (12mm| f/2.4)| laser autofocus| OIS (3-axis)| LED flash| ,"8 MP| f/2.0| 1/4"" sensor size| 1.12 µm pixel size| 1080p",Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE| aptX HD,Yes with A-GPS GLONASS BDS,Yes,FM radio,3.0| Type-C 1.0 reversible connector| USB On-The-Go,Fingerprint (rear-mounted)| accelerometer| gyro| proximity| compass| barometer| color spectrum,Removable Li-Ion 2800 mAh battery,Silver| Titan| Gold| Pink,450,http://cdn2.gsmarena.com/vv/bigpic/lg-g5.jpg,4,2800,16
LG,X cam,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800),HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  February,Available. Released 2016  June,147.5 x 73.6 x 6.9 mm (5.81 x 2.90 x 0.27 in),118,4.16,Nano-SIM,IPS LCD capacitive touchscreen  16M colors,5.2 inches (~68.7% screen-to-body ratio),1080 x 1920 pixels (~424 ppi pixel density),Android 6.0 (Marshmallow),Octa-core 1.14 GHz Cortex-A53,Mediatek MT6753,Mali-T720MP3,microSD  up to 256 GB (uses SIM 2 slot),16 GB,2 GB RAM,Dual 13 MP + 5 MP| f/2.0| autofocus| LED flash,8 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP| LE,Yes with A-GPS GLONASS,Yes,FM radio,microUSB 2.0,Accelerometer| gyro| proximity| compass,Non-removable Li-Ion 2520 mAh battery,Titan Silver| White| Gold| Pink Gold,320,http://cdn2.gsmarena.com/vv/bigpic/lg-x-cam-k580.jpg,2,2520,13
LG,X screen,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - K500N,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800) - K500N,HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  February,Available. Released 2016  March,142.6 x 71.8 x 7.1 mm (5.61 x 2.83 x 0.28 in),120,4.23,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,4.93 inches (~65.4% screen-to-body ratio),720 x 1280 pixels (~298 ppi pixel density),Android 6.0 (Marshmallow),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 256 GB (dedicated slot),16 GB,2 GB RAM,13 MP| f/2.2| autofocus| LED flash,8 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS,Yes (market dependent),FM radio,microUSB 2.0,Accelerometer| proximity,Non-removable Li-Po 2300 mAh battery,Black| White| Pink Gold,180,http://cdn2.gsmarena.com/vv/bigpic/lg-x-screen-.jpg,2,2300,13
LG,K8,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800),HSPA 42.2/11.5 Mbps  LTE Cat4 150/50 Mbps,Class 12,Class 12,2016  February,Available. Released 2016  April,144.6 x 71.5 x 8.7 mm (5.69 x 2.81 x 0.34 in),157,5.54,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~66.7% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Android 6.0 (Marshmallow)| upgradable to 7.0 (Nougat),Quad-core 1.3 GHz Cortex-A53,Mediatek MT6735,Mali-T720,microSD  up to 32 GB (dedicated slot),8/16 GB,1.5 GB RAM,8 MP| f/2.4| autofocus| LED flash,5 MP| 720p,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,4.2| A2DP,Yes with A-GPS GLONASS,Yes,FM radio| RDS,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 2125 mAh battery,Black| White,150,http://cdn2.gsmarena.com/vv/bigpic/lg-k8-.jpg,1,2125,8
LG,Stylus 2,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800) - &#1045;&#1052;&#1045;&#1040;,HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  February,Available. Released 2016  June,155 x 79.6 x 7.4 mm (6.10 x 3.13 x 0.29 in),145,5.11,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.7 inches (~72.6% screen-to-body ratio),720 x 1280 pixels (~258 ppi pixel density),Android 6.0 (Marshmallow),Quad-core 1.2 GHz Cortex-A53,Qualcomm MSM8916 Snapdragon 410,Adreno 306,microSD  up to 256 GB (dedicated slot),16 GB,1.5 GB RAM or 16 GB| 2 GB RAM (K520DY),13 MP| f/2.2| autofocus| LED flash,8 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| DLNA| hotspot,4.1| A2DP,Yes with A-GPS GLONASS,Not Available,FM radio,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 3000 mAh battery,Titan| White| Brown,190,http://cdn2.gsmarena.com/vv/bigpic/lg-stylus-2-.jpg,1,3000,13
LG,K10,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1900 / 2100 - K420N| K430DSF| K430DS,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800) - K420N,HSPA 42.2/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  January,Available. Released 2016  January,146 x 74.8 x 8.8 mm (5.75 x 2.94 x 0.35 in),142,5.01,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.3 inches (~70.9% screen-to-body ratio),720 x 1280 pixels (~277 ppi pixel density),Android 5.1.1 (Lollipop) or Android 6.0 (Marshmallow),Quad-core 1.2 GHz Cortex-A53 - K420N,Qualcomm MSM8916 Snapdragon 410 - K420N,Adreno 306 - K420N,microSD  up to 32 GB (dedicated slot),16 GB,1 GB RAM - K430DSF/ 1.5 GB RAM - K420N| K430DS/ 2 GB RAM - K430DSY,13 MP| f/2.2| autofocus| LED flash (LTE model),5 MP (f/2.4) or 8 MP| 1080p,Yes,Yes,Wi-Fi 802.11 a/b/g/n/ac| dual-band| WiFi Direct| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS,Yes,FM radio| RDS,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 2300 mAh battery,White| Indigo| Gold,170,http://cdn2.gsmarena.com/vv/bigpic/lg-k10.jpg,1,2300,13
LG,K7,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 900 / 2100 - X210, LTE - X210,HSPA 21.1/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  January,Available. Released 2016  February,143.6 x 72.5 x 9.1 mm (5.65 x 2.85 x 0.36 in),161,5.68,Single SIM (Nano-SIM) or Dual SIM (Nano-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,5.0 inches (~66.2% screen-to-body ratio),480 x 854 pixels (~196 ppi pixel density),Android 5.1 (Lollipop),Quad-core 1.3 GHz Cortex-A7 (3G model),Mediatek MT6580M (3G model),Mali-400MP2,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM (3G model| LS675),5 MP (f/2.6) or 8 MP| autofocus| LED flash,5 MP,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,4.1| A2DP,Yes with A-GPS,Not Available,FM radio| RDS,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 2125 mAh battery,White| Black| Gold; Titan (LTE model),110,http://cdn2.gsmarena.com/vv/bigpic/lg-k7.jpg,1,2125,5
LG,K4,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 2100 - K130E,LTE band 1(2100)| 3(1800)| 7(2600)| 8(900)| 20(800) - K120E,HSPA 21.1/5.76 Mbps  LTE Cat4 150/50 Mbps,Yes,Yes,2016  January,Available. Released 2016  February,131.9 x 66.7 x 8.9 mm (5.19 x 2.63 x 0.35 in),120,4.23,Single SIM (Micro-SIM) or Dual SIM (Micro-SIM| dual stand-by),IPS LCD capacitive touchscreen  16M colors,4.5 inches (~63.4% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),Android 5.1.1 (Lollipop),Quad-core 1.0 GHz Cortex-A53 - K120E| K130E,Mediatek MT6735M - K120E| K130E,Mali-T720MP2 - K120E| K130E,microSD  up to 32 GB (dedicated slot),8 GB,1 GB RAM,5 MP| f/2.8| autofocus| LED flash,2 MP| f/2.8,Yes,Yes,Wi-Fi 802.11 b/g/n| Wi-Fi Direct| hotspot,4.1| A2DP| LE,Yes with A-GPS GLONASS,Not Available,FM radio| RDS,microUSB 2.0,Accelerometer| proximity,Removable Li-Ion 1940 mAh battery,White| Indigo,100,http://cdn2.gsmarena.com/vv/bigpic/lg-g4.jpg,1,1940,5
